title,price,available,rating,upc,url,category
Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),37.51,14,5,3c6fe637a0180b01,https://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html,Fantasy
Dear Mr. Knightley,11.21,14,5,94a958ea126cdcd5,https://books.toscrape.com/catalogue/dear-mr-knightley_684/index.html,Fiction
Daily Fantasy Sports,36.58,14,1,0e94a089328be4bc,https://books.toscrape.com/catalogue/daily-fantasy-sports_683/index.html,Default
Crazy Love: Overwhelmed by a Relentless God,47.72,14,2,4b9d9cfe0f435788,https://books.toscrape.com/catalogue/crazy-love-overwhelmed-by-a-relentless-god_682/index.html,Christian
Cometh the Hour (The Clifton Chronicles #6),25.01,14,3,28cf0d1c51b491e5,https://books.toscrape.com/catalogue/cometh-the-hour-the-clifton-chronicles-6_681/index.html,Fiction
Code Name Verity (Code Name Verity #1),22.13,14,4,33a3e0e3ffde0dcd,https://books.toscrape.com/catalogue/code-name-verity-code-name-verity-1_680/index.html,Add a comment
Clockwork Angel (The Infernal Devices #1),44.14,14,1,42b0c50fc44140ec,https://books.toscrape.com/catalogue/clockwork-angel-the-infernal-devices-1_679/index.html,Default
City of Glass (The Mortal Instruments #3),56.02,14,4,966ebb738e0f9d9b,https://books.toscrape.com/catalogue/city-of-glass-the-mortal-instruments-3_678/index.html,Fantasy
City of Fallen Angels (The Mortal Instruments #4),11.23,14,4,1e264c677d4ee4ae,https://books.toscrape.com/catalogue/city-of-fallen-angels-the-mortal-instruments-4_677/index.html,Default
City of Bones (The Mortal Instruments #1),43.28,14,1,5b987e54ee72525c,https://books.toscrape.com/catalogue/city-of-bones-the-mortal-instruments-1_676/index.html,Default
City of Ashes (The Mortal Instruments #2),47.27,14,1,8a6ec2761f91dad2,https://books.toscrape.com/catalogue/city-of-ashes-the-mortal-instruments-2_675/index.html,Default
Cell,20.29,14,4,bfbb54bc8cdeed2b,https://books.toscrape.com/catalogue/cell_674/index.html,Add a comment
Catching Jordan (Hundred Oaks),50.83,14,3,e2e7b683b4c15b7d,https://books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html,Young Adult
"Carry On, Warrior: Thoughts on Life Unarmed",31.85,14,3,1b0fc9f777cad045,https://books.toscrape.com/catalogue/carry-on-warrior-thoughts-on-life-unarmed_672/index.html,Default
Carrie,46.23,14,2,5f22418922fa728b,https://books.toscrape.com/catalogue/carrie_671/index.html,Default
Buying In: The Secret Dialogue Between What We Buy and Who We Are,37.8,14,4,16ef91b9d827859c,https://books.toscrape.com/catalogue/buying-in-the-secret-dialogue-between-what-we-buy-and-who-we-are_670/index.html,Nonfiction
Brain on Fire: My Month of Madness,49.32,14,5,a80f66b254fe9eb3,https://books.toscrape.com/catalogue/brain-on-fire-my-month-of-madness_669/index.html,Nonfiction
Batman: Europa,32.01,14,2,bf68dcb5fad3cc8c,https://books.toscrape.com/catalogue/batman-europa_668/index.html,Sequential Art
Barefoot Contessa Back to Basics,28.01,14,1,999912e63a3262ae,https://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html,Food and Drink
Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,50.62,14,5,0e0da9192a025efc,https://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html,Food and Drink
Balloon Animals,17.03,14,3,9b65f676984c9f0c,https://books.toscrape.com/catalogue/balloon-animals_665/index.html,Fiction
Art Ops Vol. 1,48.8,14,3,ffdc825785c0ede8,https://books.toscrape.com/catalogue/art-ops-vol-1_664/index.html,Sequential Art
Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),58.14,14,4,41164b8ac02a2c42,https://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html,Young Adult
Angels Walking (Angels Walking #1),34.2,14,2,1fbb5f786e53a0ce,https://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html,Add a comment
Angels & Demons (Robert Langdon #1),51.48,14,3,ad41c24ccac0c7ce,https://books.toscrape.com/catalogue/angels-demons-robert-langdon-1_661/index.html,Default
All the Light We Cannot See,29.87,14,5,39861fc1c0845d15,https://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html,Historical
"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",10.9,14,2,5319169a72714c62,https://books.toscrape.com/catalogue/adulthood-is-a-myth-a-sarahs-scribbles-collection_659/index.html,Sequential Art
Abstract City,56.37,14,5,cf1aa2fc02a7d1e0,https://books.toscrape.com/catalogue/abstract-city_658/index.html,Nonfiction
A Time of Torment (Charlie Parker #14),48.35,14,5,4416c474713ec1f5,https://books.toscrape.com/catalogue/a-time-of-torment-charlie-parker-14_657/index.html,Mystery
A Study in Scarlet (Sherlock Holmes #1),16.73,14,2,63ee5bc46066a8a8,https://books.toscrape.com/catalogue/a-study-in-scarlet-sherlock-holmes-1_656/index.html,Mystery
"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",56.48,14,2,c1379d3744f1dd2c,https://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,Add a comment
A People's History of the United States,40.79,14,2,1ad06aed9349af46,https://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html,Add a comment
A Man Called Ove,39.72,14,1,8682c03de6a844ff,https://books.toscrape.com/catalogue/a-man-called-ove_653/index.html,Fiction
A Distant Mirror: The Calamitous 14th Century,14.58,14,3,d5e0526e1ab682a3,https://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html,History
A Brush of Wings (Angels Walking #3),55.51,14,1,01a177623cce9596,https://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html,Add a comment
1491: New Revelations of the Americas Before Columbus,21.8,14,3,6e8e5626ac4d279e,https://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html,History
"The Three Searches, Meaning, and the Story",13.33,13,3,ac5e0d3938caf686,https://books.toscrape.com/catalogue/the-three-searches-meaning-and-the-story_649/index.html,Default
Searching for Meaning in Gailana,38.73,13,1,2f0213137a80d485,https://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html,Fantasy
Rook,37.86,13,4,44d97b6707dae3f0,https://books.toscrape.com/catalogue/rook_647/index.html,Add a comment
My Kitchen Year: 136 Recipes That Saved My Life,11.53,13,2,8bbd7df8a324f31d,https://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html,Food and Drink
13 Hours: The Inside Account of What Really Happened In Benghazi,27.06,13,1,4be9d1910f8a4e80,https://books.toscrape.com/catalogue/13-hours-the-inside-account-of-what-really-happened-in-benghazi_645/index.html,Nonfiction
Will You Won't You Want Me?,13.86,12,3,077b635ff2afc578,https://books.toscrape.com/catalogue/will-you-wont-you-want-me_644/index.html,Womens Fiction
Tipping Point for Planet Earth: How Close Are We to the Edge?,37.55,12,1,148715df5a02ea5e,https://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html,Science
The Star-Touched Queen,32.3,12,5,4a7a25be293ad678,https://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html,Fantasy
The Silent Sister (Riley MacPherson #1),46.29,12,5,ce1ae197ada2aec4,https://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,Fiction
The Midnight Watch: A Novel of the Titanic and the Californian,26.2,12,1,14e44163678e24dc,https://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html,Add a comment
The Lonely City: Adventures in the Art of Being Alone,33.26,12,2,582a21a1dbbef3cf,https://books.toscrape.com/catalogue/the-lonely-city-adventures-in-the-art-of-being-alone_639/index.html,Nonfiction
The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,59.15,12,4,3063c7e95d0bf76f,https://books.toscrape.com/catalogue/the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/index.html,Add a comment
The Golden Condom: And Other Essays on Love Lost and Found,39.43,12,1,235fa48eeed11d82,https://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html,Psychology
The Epidemic (The Program 0.6),14.44,12,5,f732d7d18a91d2ba,https://books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html,Young Adult
The Dinner Party,56.54,12,2,c6ca293d4810e0d5,https://books.toscrape.com/catalogue/the-dinner-party_635/index.html,Fiction
The Diary of a Young Girl,59.9,12,3,54fc03f1e1d355db,https://books.toscrape.com/catalogue/the-diary-of-a-young-girl_634/index.html,Nonfiction
The Children,11.88,12,3,64fd010bf8d15096,https://books.toscrape.com/catalogue/the-children_633/index.html,Add a comment
Stars Above (The Lunar Chronicles #4.5),48.05,12,2,b63ea3f7a57ae099,https://books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html,Young Adult
Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,21.21,12,3,f40fea200e0c644f,https://books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html,Nonfiction
Raspberry Pi Electronics Projects for the Evil Genius,49.67,12,4,ebf81a62e4798fd1,https://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html,Default
Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,43.14,12,1,8976d9161c027142,https://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html,Business
Psycho: Sanitarium (Psycho #1.5),36.97,12,5,b8d7b3f5c7a95d65,https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html,Horror
Poisonous (Max Revere Novels #3),26.8,12,3,abdd91e96515a617,https://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html,Mystery
One with You (Crossfire #5),15.71,12,4,81ef44fcc5f454df,https://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html,Add a comment
No Love Allowed (Dodge Cove #1),54.65,12,4,db84624b151cbe06,https://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html,Young Adult
Murder at the 42nd Street Library (Raymond Ambler #1),54.36,12,4,e7fe3bf2768602cf,https://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html,Mystery
Most Wanted,35.28,12,3,c039f5aceb093537,https://books.toscrape.com/catalogue/most-wanted_623/index.html,Mystery
"Love, Lies and Spies",20.55,12,2,9546d537fbf99eb6,https://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html,Historical Fiction
How to Speak Golf: An Illustrated Guide to Links Lingo,58.32,12,5,b978c9852cde91bd,https://books.toscrape.com/catalogue/how-to-speak-golf-an-illustrated-guide-to-links-lingo_621/index.html,Default
Hide Away (Eve Duncan #20),11.84,12,1,bddc6fd036eb6279,https://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html,Mystery
Furiously Happy: A Funny Book About Horrible Things,41.46,12,4,c6a29d6df8de968c,https://books.toscrape.com/catalogue/furiously-happy-a-funny-book-about-horrible-things_619/index.html,Nonfiction
Everyday Italian: 125 Simple and Delicious Recipes,20.1,12,5,76319fe9d8b465a3,https://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html,Food and Drink
Equal Is Unfair: America's Misguided Fight Against Income Inequality,56.86,12,1,3968e3fbf4695d7c,https://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html,Politics
Eleanor & Park,56.51,12,5,6983328f15506cb9,https://books.toscrape.com/catalogue/eleanor-park_616/index.html,Default
Dirty (Dive Bar #1),40.83,12,4,df7e628bad5782b4,https://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html,Romance
Can You Keep a Secret? (Fear Street Relaunch #4),48.64,12,1,d069086944f2e330,https://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html,Horror
Boar Island (Anna Pigeon #19),59.48,12,3,49b24c6a41b82bd2,https://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html,Mystery
A Paris Apartment,39.01,12,4,63343e287971bb0c,https://books.toscrape.com/catalogue/a-paris-apartment_612/index.html,Historical Fiction
"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",38.77,12,1,a4eef523118805ef,https://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html,Food and Drink
Troublemaker: Surviving Hollywood and Scientology,48.39,11,2,515cb8fcafb1ad98,https://books.toscrape.com/catalogue/troublemaker-surviving-hollywood-and-scientology_610/index.html,Default
The Widow,27.26,11,2,6159d8b187831770,https://books.toscrape.com/catalogue/the-widow_609/index.html,Mystery
"The Sleep Revolution: Transforming Your Life, One Night at a Time",11.68,11,4,985991708c47003e,https://books.toscrape.com/catalogue/the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html,Nonfiction
The Improbability of Love,59.45,11,1,437d8dea9272d0a9,https://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html,Fiction
The Art of Startup Fundraising,21.0,11,3,1c584f82a7a1c4f0,https://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html,Business
Take Me Home Tonight (Rock Star Romance #3),53.98,11,3,cf62fa272b5f0fa3,https://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html,Romance
Sleeping Giants (Themis Files #1),48.74,11,1,f435aa99d864077d,https://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html,Science Fiction
"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",21.15,11,2,b06599b108e83f98,https://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html,Biography
Playing with Fire,13.71,11,3,05a61a3bd8ca4149,https://books.toscrape.com/catalogue/playing-with-fire_602/index.html,Mystery
Off the Hook (Fishing for Trouble #1),47.67,11,3,b783ce08802cd1d1,https://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html,Romance
Mothering Sunday,13.34,11,2,47e1b2d43f709995,https://books.toscrape.com/catalogue/mothering-sunday_600/index.html,Fiction
"Mother, Can You Not?",16.89,11,5,28b2df9fadc9f07e,https://books.toscrape.com/catalogue/mother-can-you-not_599/index.html,Nonfiction
M Train,27.18,11,1,5569c3fea112718e,https://books.toscrape.com/catalogue/m-train_598/index.html,Autobiography
Lilac Girls,17.28,11,2,bade9943ee01b63f,https://books.toscrape.com/catalogue/lilac-girls_597/index.html,Historical Fiction
Lies and Other Acts of Love,45.14,11,1,469508882dfc1991,https://books.toscrape.com/catalogue/lies-and-other-acts-of-love_596/index.html,Fiction
Lab Girl,40.85,11,1,825d6c44da3ca5a6,https://books.toscrape.com/catalogue/lab-girl_595/index.html,Autobiography
Keep Me Posted,20.46,11,4,20dc4f1ac5d4fd9c,https://books.toscrape.com/catalogue/keep-me-posted_594/index.html,Womens Fiction
It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,56.27,11,3,ce8666d9b42fc9a0,https://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html,Psychology
Grey (Fifty Shades #4),48.49,11,4,b5953ca1f8a0b8d7,https://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html,Womens Fiction
"Exit, Pursued by a Bear",51.34,11,4,c65c25d990fc7025,https://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html,Young Adult
Daredevils,16.34,11,3,f608c903c451f387,https://books.toscrape.com/catalogue/daredevils_590/index.html,Fiction
Cravings: Recipes for What You Want to Eat,20.5,11,3,2587c54f5530dafc,https://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html,Food and Drink
Born for This: How to Find the Work You Were Meant to Do,21.59,11,5,816180220e8cb419,https://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html,Business
Arena,21.36,11,4,2c34f9432069b52b,https://books.toscrape.com/catalogue/arena_587/index.html,Science Fiction
Adultery,20.88,11,5,bb967277222e689c,https://books.toscrape.com/catalogue/adultery_586/index.html,Default
A Mother's Reckoning: Living in the Aftermath of Tragedy,19.53,11,3,2b69dec0193511d9,https://books.toscrape.com/catalogue/a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585/index.html,Nonfiction
A Gentleman's Position (Society of Gentlemen #3),14.75,11,5,40c4bf520c17de54,https://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html,Romance
11/22/63,48.48,11,3,a9d7b75461084a26,https://books.toscrape.com/catalogue/112263_583/index.html,Fiction
"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",24.57,10,2,34669b2e9d407d3a,https://books.toscrape.com/catalogue/10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582/index.html,Nonfiction
10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,49.71,10,5,96aa539bfd4c07e2,https://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html,Health
Without Shame,48.27,9,5,ab60e6f5a63e1cfb,https://books.toscrape.com/catalogue/without-shame_580/index.html,Add a comment
Watchmen,58.05,9,4,d1848064c54e01c7,https://books.toscrape.com/catalogue/watchmen_579/index.html,Add a comment
Unlimited Intuition Now,58.87,9,4,4fd0a2a350f016e6,https://books.toscrape.com/catalogue/unlimited-intuition-now_578/index.html,Default
Underlying Notes,11.82,9,2,0967effecd292a86,https://books.toscrape.com/catalogue/underlying-notes_577/index.html,Default
The Shack,28.03,9,1,903a9f8090104c2c,https://books.toscrape.com/catalogue/the-shack_576/index.html,Fiction
The New Brand You: Your New Image Makes the Sale for You,44.05,9,5,4b50fb1359ebf35d,https://books.toscrape.com/catalogue/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html,Default
"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",12.34,9,4,65cfc9f242c2984a,https://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html,Food and Drink
The Flowers Lied,16.68,9,2,33396269bcce166f,https://books.toscrape.com/catalogue/the-flowers-lied_573/index.html,Default
"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",55.91,9,1,ca74f2e3c35a3e77,https://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html,Science
The Book of Mormon,24.57,9,3,3f25a2fedae191cc,https://books.toscrape.com/catalogue/the-book-of-mormon_571/index.html,Religion
The Art and Science of Low Carbohydrate Living,52.98,9,5,f9c87ccb2bc4853b,https://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html,Health
The Alien Club,54.4,9,1,e77594ece9b9d1fe,https://books.toscrape.com/catalogue/the-alien-club_569/index.html,Young Adult
Suzie Snowflake: One beautiful flake (a self-esteem story),54.81,9,5,0e095ed785af7e43,https://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html,Novels
Nap-a-Roo,25.08,9,1,913e7109cec0cb4c,https://books.toscrape.com/catalogue/nap-a-roo_567/index.html,Childrens
"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",10.41,9,4,ee6c67859d70186b,https://books.toscrape.com/catalogue/nano-what-now-finding-your-editing-process-revising-your-nanowrimo-book-and-building-a-writing-career-through-publishing-and-beyond_566/index.html,Default
Modern Day Fables,47.44,9,2,6baac632f7711e26,https://books.toscrape.com/catalogue/modern-day-fables_565/index.html,Default
If I Gave You God's Phone Number....: Searching for Spirituality in America,20.91,9,1,8fab4c4f6f82a4ce,https://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html,Spirituality
"Fruits Basket, Vol. 9 (Fruits Basket #9)",33.95,9,4,97187f5cf0385da3,https://books.toscrape.com/catalogue/fruits-basket-vol-9-fruits-basket-9_563/index.html,Sequential Art
Dress Your Family in Corduroy and Denim,43.68,9,3,7e9068872228c474,https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html,Humor
Don't Forget Steven,33.23,9,1,e845d305f64154f1,https://books.toscrape.com/catalogue/dont-forget-steven_561/index.html,Young Adult
Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,35.92,9,2,7186241e043de5dc,https://books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html,Nonfiction
Art and Fear: Observations on the Perils (and Rewards) of Artmaking,48.63,9,4,d6d9ffea95f2f8bf,https://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html,Art
A Shard of Ice (The Black Symphony Saga #1),56.63,9,3,63d5f1651880dcea,https://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html,Fantasy
A Hero's Curse (The Unseen Chronicles #1),50.49,9,3,c181ca8eabe7d18c,https://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html,Add a comment
23 Degrees South: A Tropical Tale of Changing Whether...,35.79,9,2,61cf7eb9d2cd8bb0,https://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html,Add a comment
"Zero to One: Notes on Startups, or How to Build the Future",34.06,8,3,e77033ce559947f7,https://books.toscrape.com/catalogue/zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html,Nonfiction
Why Not Me?,17.76,8,1,04f6c929888f4f11,https://books.toscrape.com/catalogue/why-not-me_554/index.html,Nonfiction
When Breath Becomes Air,39.36,8,2,b69c852e7e3956af,https://books.toscrape.com/catalogue/when-breath-becomes-air_553/index.html,Nonfiction
Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,36.94,8,2,1809259a5a5f1d8d,https://books.toscrape.com/catalogue/vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html,Travel
The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),43.62,8,5,e0bdd79c7304ee8d,https://books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html,Default
The New Drawing on the Right Side of the Brain,43.02,8,3,3eec766dda26fa64,https://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html,Art
"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",28.45,8,4,5a0d2e9284004266,https://books.toscrape.com/catalogue/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html,Nonfiction
The Martian (The Martian #1),41.39,8,2,9afd00e81d6208e6,https://books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html,Default
The High Mountains of Portugal,51.15,8,1,4f283dfcbeccc0d4,https://books.toscrape.com/catalogue/the-high-mountains-of-portugal_547/index.html,Fiction
The Grownup,35.88,8,1,1bba4b1ba23ed2d6,https://books.toscrape.com/catalogue/the-grownup_546/index.html,Short Stories
The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,36.91,8,1,a2308a936e898d48,https://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html,Business
South of Sunshine,28.93,8,1,331c26103d885cae,https://books.toscrape.com/catalogue/south-of-sunshine_544/index.html,Young Adult
Smarter Faster Better: The Secrets of Being Productive in Life and Business,38.89,8,5,a2475a245c9907c4,https://books.toscrape.com/catalogue/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html,Nonfiction
Silence in the Dark (Logan Point #4),58.33,8,3,e46a164cf310fd7d,https://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html,Suspense
Shadows of the Past (Logan Point #1),39.67,8,5,bee6e93e9976f4fa,https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html,Christian Fiction
Roller Girl,14.1,8,5,aeb51dfbe8aeec59,https://books.toscrape.com/catalogue/roller-girl_540/index.html,Sequential Art
Rising Strong,21.82,8,3,52fc458ffc756faf,https://books.toscrape.com/catalogue/rising-strong_539/index.html,Nonfiction
Proofs of God: Classical Arguments from Tertullian to Barth,54.21,8,1,d56d0710668bb39c,https://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html,Philosophy
Please Kill Me: The Uncensored Oral History of Punk,31.19,8,4,4a823d80aa30dbb0,https://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html,Music
Out of Print: City Lights Spotlight No. 14,53.64,8,5,c0fc0cd215ee1724,https://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html,Poetry
My Life Next Door (My Life Next Door ),36.39,8,5,9a7291b89bd5445c,https://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html,Young Adult
Miller's Valley,58.54,8,2,bff270fe9c86a5a9,https://books.toscrape.com/catalogue/millers-valley_534/index.html,Fiction
Man's Search for Meaning,29.48,8,3,4729afff3bea0f0a,https://books.toscrape.com/catalogue/mans-search-for-meaning_533/index.html,Nonfiction
"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",25.06,8,2,4d3a4c7b442a9a4e,https://books.toscrape.com/catalogue/love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-parents-expectations_532/index.html,Nonfiction
Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,12.55,8,3,044534b0b28b4e87,https://books.toscrape.com/catalogue/living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want_531/index.html,Nonfiction
Les Fleurs du Mal,29.04,8,5,c44c5e1425475206,https://books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html,Poetry
Left Behind (Left Behind #1),40.72,8,2,29af1a2566c4e36e,https://books.toscrape.com/catalogue/left-behind-left-behind-1_529/index.html,Default
Kill 'Em and Leave: Searching for James Brown and the American Soul,45.05,8,5,39eefec3a8498dde,https://books.toscrape.com/catalogue/kill-em-and-leave-searching-for-james-brown-and-the-american-soul_528/index.html,Music
Kierkegaard: A Christian Missionary to Christians,47.13,8,1,0cf57cb49272fd37,https://books.toscrape.com/catalogue/kierkegaard-a-christian-missionary-to-christians_527/index.html,Philosophy
John Vassos: Industrial Design for Modern Life,20.22,8,4,bd26e8a79a856c31,https://books.toscrape.com/catalogue/john-vassos-industrial-design-for-modern-life_526/index.html,Default
I'll Give You the Sun,56.48,8,1,0ab4b35dcffcffd1,https://books.toscrape.com/catalogue/ill-give-you-the-sun_525/index.html,Default
I Will Find You,44.21,8,1,bbf1ea50be8008ab,https://books.toscrape.com/catalogue/i-will-find-you_524/index.html,Nonfiction
Hystopia: A Novel,21.96,8,4,0bfdef63285d3019,https://books.toscrape.com/catalogue/hystopia-a-novel_523/index.html,Fiction
Howl and Other Poems,40.45,8,2,b7870fa6dc088fbb,https://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html,Poetry
